-7.168,-2.08128333333333
-7.896,-1.57499833333333
8.33,2.18083333333333
8.28,2.453
-7.507,-1.22716666666667
-6.913,-1.64695
-9.853,-2.48456666666667
-6.999,-1.26908333333333
-6.973,-1.22673333333333
7.745,2.27113333333333
8.759,2.36673333333333
-13.27,-3.11283333333333
3.691,3.09883333333333
3.611,1.91155
-6.392,-4.06133333333333
-3.552,-2.33466666666667
-6.766,-2.88916666666667
-4.842,-3.03266666666667
3.532,2.96716666666667
-4.654,-2.71923333333333
-3.344,-1.88866666666667
3.349,2.58133333333333
-7.178,-3.034
-6.791,-2.589
-3.495,-2.9023
6.351,3.84
-5.672,-2.821
-4.343,-2.45241666666667
3.284,2.57783333333333
2.963,1.57038333333333
3.966,2.31866666666667
-4.289,-2.99486666666667
2.992,1.64191666666667
3.209,1.6859
3.73,3.19083333333333
3.279,1.88083333333333
-4.764,-2.6872
-6.308,-4.37266666666667
-3.223,-1.0381
-4.69,-2.092
-4.288,-2.7525
-3.374,-2.24933333333333
-3.392,-2.51433333333333
3.417,2.79433333333333
2.2,2.38933333333333
2.102,2.51016666666667
-2.266,-1.8745
-2.255,-1.89533333333333
2.114,2.2035
4.893,4.422
2.257,1.68136666666667
-2.171,-1.48666666666667
4.088,3.31966666666667
-2.774,-0.768383333333333
2.223,2.317
2.212,2.0945
3.038,1.99283333333333
2.202,2.14216666666667
4.494,5.61566666666667
-2.229,-1.79683333333333
-2.793,-2.262
2.191,1.723
-2.298,-0.721928333333333
-7.13,-2.08761666666667
13.52,3.04803333333333
-14.36,-3.28465
10.79,3.31716666666667
7.479,2.00383333333333
13.21,3.71833333333333
13.47,4.115
-7.199,-1.98078333333333
9.524,2.77233333333333
12.19,2.47
8.235,2.1289
-15.05,-2.922835
-7.832,-1.7694
9.836,2.55316666666667
7.949,2.07671666666667
-8.609,-1.91326666666667
9.437,2.23135
3.691,3.09883333333333
3.704,1.89605
6.053,2.78466666666667
-5.862,-2.93116666666667
-6.813,-3.99116666666667
4.108,2.36016666666667
-5.807,-3.61516666666667
-5.797,-3.647
4.164,2.08525
3.837,2.17608333333333
3.741,1.98468333333333
3.825,2.27665
-5.704,-3.82433333333333
3.849,2.0666
3.755,2.0384
3.738,2.02733333333333
3.73,2.08693333333333
3.786,1.9626
-6.156,-2.11581666666667
3.751,1.9816
3.766,1.95211666666667
3.532,1.35713333333333
-6.108,-2.61083333333333
3.737,2.0449
3.679,2.00076666666667
-5.62,-3.7465
3.544,2.21753333333333
3.715,1.96186666666667
-6.214,-2.6955
-5.668,-3.38466666666667
3.588,1.54586666666667
-5.532,-1.41081666666667
-3.688,-1.55496666666667
3.774,1.8882
-4.897,-3.07466666666667
-2.766,-2.54333333333333
2.515,2.3775
2.673,2.6905
4.627,3.47933333333333
2.266,2.36463333333333
2.191,2.18176666666667
3.348,2.398
2.348,1.29041666666667
3.244,4.1865
